"Time","Microwave oven ()","Washing machine ()","Dish washer (12 place setting)","Clothes drier (without condenser) ()","Site consumption ()","Water heater ()","Total site light consumption ()"
"1998-02-14 03:50:00.0","0","0","0","0","30","0","0"
"1998-02-14 04:00:00.0","0","0","0","0","78","51","0"
"1998-02-14 04:10:00.0","0","0","0","0","26","0","0"
"1998-02-14 04:20:00.0","0","0","0","0","27","0","0"
"1998-02-14 04:30:00.0","0","0","0","0","42","0","0"
"1998-02-14 04:40:00.0","0","0","0","0","34","0","0"
"1998-02-14 04:50:00.0","0","0","0","0","74","47","0"
"1998-02-14 05:00:00.0","0","0","0","0","26","0","0"
"1998-02-14 05:10:00.0","0","0","0","0","28","0","0"
"1998-02-14 05:20:00.0","0","0","0","0","70","45","0"
"1998-02-14 05:30:00.0","0","0","0","0","27","0","0"
"1998-02-14 05:40:00.0","0","0","0","0","39","0","0"
"1998-02-14 05:50:00.0","0","0","0","0","84","39","0"
"1998-02-14 06:00:00.0","0","0","0","0","42","0","0"
"1998-02-14 06:10:00.0","0","0","0","0","53","0","0"
"1998-02-14 06:20:00.0","0","0","0","0","56","0","0"
"1998-02-14 06:30:00.0","0","0","0","0","77","0","4"
"1998-02-14 06:40:00.0","0","0","0","0","186","0","21"
"1998-02-14 06:50:00.0","0","30","0","0","195","0","31"
"1998-02-14 07:00:00.0","0","0","0","0","158","0","30"
"1998-02-14 07:10:00.0","0","0","0","0","146","0","30"
"1998-02-14 07:20:00.0","0","0","0","0","147","0","30"
"1998-02-14 07:30:00.0","0","0","0","0","149","0","31"
"1998-02-14 07:40:00.0","0","307","0","0","473","0","35"
"1998-02-14 07:50:00.0","0","57","0","0","178","0","34"
"1998-02-14 08:00:00.0","0","44","0","0","160","0","30"
"1998-02-14 08:10:00.0","0","11","0","0","127","0","19"
"1998-02-14 08:20:00.0","0","27","0","0","86","0","20"
"1998-02-14 08:30:00.0","0","51","0","0","104","0","13"
"1998-02-14 08:40:00.0","0","32","0","0","72","0","0"
"1998-02-14 08:50:00.0","0","0","0","0","41","0","0"
"1998-02-14 09:00:00.0","0","0","0","0","40","0","0"
"1998-02-14 09:10:00.0","0","0","0","0","27","0","0"
"1998-02-14 09:20:00.0","0","0","0","0","25","0","0"
"1998-02-14 09:30:00.0","0","0","0","0","32","0","0"
"1998-02-14 09:40:00.0","0","0","0","0","40","0","0"
"1998-02-14 09:50:00.0","0","0","0","0","28","0","0"
"1998-02-14 10:00:00.0","0","0","0","0","24","0","0"
"1998-02-14 10:10:00.0","0","0","0","0","25","0","0"
"1998-02-14 10:20:00.0","0","0","0","0","25","0","0"
"1998-02-14 10:30:00.0","0","0","0","0","24","0","0"
"1998-02-14 10:40:00.0","0","0","0","0","26","0","0"
"1998-02-14 10:50:00.0","0","0","0","0","24","0","0"
"1998-02-14 11:00:00.0","0","0","0","0","39","0","0"
"1998-02-14 11:10:00.0","0","0","0","0","42","0","0"
"1998-02-14 11:20:00.0","0","0","0","0","51","0","0"
"1998-02-14 11:30:00.0","0","0","0","0","55","0","0"
"1998-02-14 11:40:00.0","0","0","0","0","42","0","0"
"1998-02-14 11:50:00.0","0","0","0","0","27","0","0"
"1998-02-14 12:00:00.0","0","0","0","0","25","0","0"
"1998-02-14 12:10:00.0","0","0","0","0","25","0","0"
"1998-02-14 12:20:00.0","0","0","0","0","25","0","0"
"1998-02-14 12:30:00.0","0","0","0","0","25","0","0"
"1998-02-14 12:40:00.0","0","0","0","0","25","0","0"
"1998-02-14 12:50:00.0","0","0","0","0","25","0","0"
"1998-02-14 13:00:00.0","0","0","0","0","25","0","0"
"1998-02-14 13:10:00.0","0","0","0","0","37","0","0"
"1998-02-14 13:20:00.0","0","0","0","0","36","0","0"
"1998-02-14 13:30:00.0","0","0","0","0","26","0","0"
"1998-02-14 13:40:00.0","0","0","0","0","39","0","0"
"1998-02-14 13:50:00.0","0","0","0","0","43","0","0"
"1998-02-14 14:00:00.0","0","0","0","0","42","0","0"
"1998-02-14 14:10:00.0","0","0","0","0","40","0","0"
"1998-02-14 14:20:00.0","0","0","0","0","41","0","0"
"1998-02-14 14:30:00.0","0","0","0","0","25","0","0"
"1998-02-14 14:40:00.0","0","0","0","0","26","0","0"
"1998-02-14 14:50:00.0","0","0","0","0","35","0","0"
"1998-02-14 15:00:00.0","0","0","0","0","38","0","0"
"1998-02-14 15:10:00.0","0","0","0","0","25","0","0"
"1998-02-14 15:20:00.0","0","0","0","0","26","0","0"
"1998-02-14 15:30:00.0","0","0","0","0","24","0","0"
"1998-02-14 15:40:00.0","0","0","0","0","26","0","0"
"1998-02-14 15:50:00.0","0","0","0","0","25","0","0"
"1998-02-14 16:00:00.0","0","0","0","0","25","0","0"
"1998-02-14 16:10:00.0","0","0","0","0","26","0","0"
"1998-02-14 16:20:00.0","0","0","0","0","41","0","0"
"1998-02-14 16:30:00.0","0","0","0","0","44","0","0"
"1998-02-14 16:40:00.0","0","0","0","0","53","0","0"
"1998-02-14 16:50:00.0","0","0","0","0","54","0","0"
"1998-02-14 17:00:00.0","0","0","0","0","40","0","0"
"1998-02-14 17:10:00.0","0","0","0","0","26","0","0"
"1998-02-14 17:20:00.0","0","0","0","0","24","0","0"
"1998-02-14 17:30:00.0","0","0","0","0","26","0","0"
"1998-02-14 17:40:00.0","0","0","0","0","24","0","0"
"1998-02-14 17:50:00.0","0","0","0","0","26","0","0"
"1998-02-14 18:00:00.0","0","0","0","0","24","0","0"
"1998-02-14 18:10:00.0","0","0","0","0","26","0","0"
"1998-02-14 18:20:00.0","0","0","0","0","25","0","0"
"1998-02-14 18:30:00.0","0","0","0","0","41","0","0"
"1998-02-14 18:40:00.0","0","0","0","0","33","0","0"
"1998-02-14 18:50:00.0","0","0","0","0","25","0","0"
"1998-02-14 19:00:00.0","0","0","0","0","43","0","0"
"1998-02-14 19:10:00.0","0","0","0","0","42","0","0"
"1998-02-14 19:20:00.0","0","0","0","0","42","0","0"
"1998-02-14 19:30:00.0","0","0","0","0","41","0","0"
"1998-02-14 19:40:00.0","0","0","0","0","39","0","0"
"1998-02-14 19:50:00.0","0","0","0","0","25","0","0"
"1998-02-14 20:00:00.0","0","0","0","0","26","0","0"
"1998-02-14 20:10:00.0","0","0","0","0","40","0","0"
"1998-02-14 20:20:00.0","0","0","0","0","34","0","0"
"1998-02-14 20:30:00.0","18","0","0","58","139","0","38"
"1998-02-14 20:40:00.0","17","0","0","242","323","0","38"
"1998-02-14 20:50:00.0","0","0","0","213","271","0","30"
"1998-02-14 21:00:00.0","0","0","0","214","265","0","12"
"1998-02-14 21:10:00.0","0","0","0","213","252","0","0"
"1998-02-14 21:20:00.0","0","0","0","209","248","0","0"
"1998-02-14 21:30:00.0","0","0","0","224","265","0","0"
"1998-02-14 21:40:00.0","0","0","0","240","298","0","0"
"1998-02-14 21:50:00.0","0","0","0","211","282","0","0"
"1998-02-14 22:00:00.0","0","0","0","208","360","87","0"
"1998-02-14 22:10:00.0","0","0","0","208","717","458","0"
"1998-02-14 22:20:00.0","0","0","0","208","718","457","1"
"1998-02-14 22:30:00.0","0","0","0","65","566","458","0"
"1998-02-14 22:40:00.0","0","0","0","7","492","457","0"
"1998-02-14 22:50:00.0","0","0","0","0","481","457","0"
"1998-02-14 23:00:00.0","0","0","0","0","481","455","0"
"1998-02-14 23:10:00.0","0","0","0","0","91","66","0"
"1998-02-14 23:20:00.0","0","0","0","0","26","0","0"
"1998-02-14 23:30:00.0","0","0","0","0","41","0","0"
"1998-02-14 23:40:00.0","0","0","0","0","34","0","0"
"1998-02-14 23:50:00.0","0","0","0","0","70","43","0"
"1998-02-15 00:00:00.0","0","0","0","0","66","40","0"
"1998-02-15 00:10:00.0","0","0","0","0","76","43","0"
"1998-02-15 00:20:00.0","0","0","0","0","43","0","0"
"1998-02-15 00:30:00.0","0","0","0","0","84","40","0"
"1998-02-15 00:40:00.0","0","0","0","0","42","0","0"
"1998-02-15 00:50:00.0","0","0","0","0","140","98","0"
"1998-02-15 01:00:00.0","0","0","0","0","38","0","0"
"1998-02-15 01:10:00.0","0","0","0","0","42","0","0"
"1998-02-15 01:20:00.0","0","0","0","0","29","0","0"
"1998-02-15 01:30:00.0","0","0","0","0","26","0","0"
"1998-02-15 01:40:00.0","0","0","0","0","26","0","0"
"1998-02-15 01:50:00.0","0","0","0","0","26","0","0"
"1998-02-15 02:00:00.0","0","0","0","0","27","0","0"
"1998-02-15 02:10:00.0","0","0","0","0","25","0","0"
"1998-02-15 02:20:00.0","0","0","0","0","98","71","0"
"1998-02-15 02:30:00.0","0","0","0","0","52","27","0"
"1998-02-15 02:40:00.0","0","0","0","0","26","0","0"
"1998-02-15 02:50:00.0","0","0","0","0","44","0","0"
"1998-02-15 03:00:00.0","0","0","0","0","59","0","0"
"1998-02-15 03:10:00.0","0","0","0","0","43","0","0"
"1998-02-15 03:20:00.0","0","0","0","0","43","0","0"
"1998-02-15 03:30:00.0","0","0","0","0","41","0","0"
"1998-02-15 03:40:00.0","0","0","0","0","42","10","0"
"1998-02-15 03:50:00.0","0","0","0","0","66","41","0"
"1998-02-15 04:00:00.0","0","0","0","0","26","0","0"
"1998-02-15 04:10:00.0","0","0","0","0","69","42","0"
"1998-02-15 04:20:00.0","0","0","0","0","25","0","0"
"1998-02-15 04:30:00.0","0","0","0","0","77","40","0"
"1998-02-15 04:40:00.0","0","0","0","0","39","0","0"
"1998-02-15 04:50:00.0","0","0","0","0","62","35","0"
"1998-02-15 05:00:00.0","0","0","0","0","26","0","0"
"1998-02-15 05:10:00.0","0","0","0","0","137","110","0"
"1998-02-15 05:20:00.0","0","0","0","0","26","0","0"
"1998-02-15 05:30:00.0","0","0","0","0","38","0","0"
"1998-02-15 05:40:00.0","0","0","0","0","45","0","0"
"1998-02-15 05:50:00.0","0","0","0","0","42","0","0"
"1998-02-15 06:00:00.0","0","0","0","0","43","0","0"
"1998-02-15 06:10:00.0","0","0","0","0","51","0","0"
"1998-02-15 06:20:00.0","0","0","0","0","42","0","0"
"1998-02-15 06:30:00.0","0","0","0","0","25","0","0"
"1998-02-15 06:40:00.0","0","0","0","0","27","0","0"
"1998-02-15 06:50:00.0","0","0","0","0","26","0","0"
"1998-02-15 07:00:00.0","0","0","0","0","27","0","0"
"1998-02-15 07:10:00.0","0","0","0","0","105","0","17"
"1998-02-15 07:20:00.0","0","0","0","204","440","0","47"
"1998-02-15 07:30:00.0","0","0","0","214","403","0","60"
"1998-02-15 07:40:00.0","0","0","0","210","400","0","59"
"1998-02-15 07:50:00.0","0","0","0","211","410","0","60"
"1998-02-15 08:00:00.0","0","0","0","213","420","0","67"
"1998-02-15 08:10:00.0","0","0","0","129","342","0","67"
"1998-02-15 08:20:00.0","0","0","0","0","198","0","62"
"1998-02-15 08:30:00.0","0","0","0","0","135","0","65"
"1998-02-15 08:40:00.0","0","0","0","0","117","0","71"
"1998-02-15 08:50:00.0","0","0","0","0","112","0","71"
"1998-02-15 09:00:00.0","0","0","0","0","170","0","75"
"1998-02-15 09:10:00.0","0","0","0","0","133","0","75"
"1998-02-15 09:20:00.0","0","0","0","0","65","0","41"
"1998-02-15 09:30:00.0","0","0","0","0","72","0","31"
"1998-02-15 09:40:00.0","0","0","0","0","101","0","29"
"1998-02-15 09:50:00.0","0","0","0","0","99","0","30"
"1998-02-15 10:00:00.0","0","0","0","0","104","0","31"
"1998-02-15 10:10:00.0","0","0","0","0","102","0","29"
"1998-02-15 10:20:00.0","0","0","0","0","104","0","31"
"1998-02-15 10:30:00.0","0","0","0","0","116","0","30"
"1998-02-15 10:40:00.0","0","0","0","0","119","0","29"
"1998-02-15 10:50:00.0","0","0","0","0","106","0","29"
"1998-02-15 11:00:00.0","0","0","0","0","237","0","12"
"1998-02-15 11:10:00.0","0","0","0","0","164","0","12"
"1998-02-15 11:20:00.0","0","0","0","0","171","0","13"
"1998-02-15 11:30:00.0","0","0","0","0","36","0","4"
"1998-02-15 11:40:00.0","0","0","0","0","36","0","0"
"1998-02-15 11:50:00.0","0","0","0","0","37","0","0"
"1998-02-15 12:00:00.0","0","0","0","0","37","0","0"
"1998-02-15 12:10:00.0","0","0","0","0","28","0","0"
"1998-02-15 12:20:00.0","0","0","0","0","40","0","0"
"1998-02-15 12:30:00.0","0","0","0","0","35","0","1"
"1998-02-15 12:40:00.0","0","0","0","0","38","0","4"
"1998-02-15 12:50:00.0","0","0","0","0","42","0","0"
"1998-02-15 13:00:00.0","0","0","0","0","56","0","0"
"1998-02-15 13:10:00.0","0","0","0","0","54","0","0"
"1998-02-15 13:20:00.0","0","0","0","0","54","0","0"
"1998-02-15 13:30:00.0","0","0","0","0","53","0","0"
"1998-02-15 13:40:00.0","0","0","0","0","49","0","0"
"1998-02-15 13:50:00.0","0","0","0","0","52","0","0"
"1998-02-15 14:00:00.0","0","0","0","0","38","0","0"
"1998-02-15 14:10:00.0","0","0","0","0","37","0","0"
"1998-02-15 14:20:00.0","0","0","0","0","38","0","0"
"1998-02-15 14:30:00.0","0","0","0","0","37","0","0"
"1998-02-15 14:40:00.0","0","0","0","0","37","0","0"
"1998-02-15 14:50:00.0","0","0","0","0","39","0","1"
"1998-02-15 15:00:00.0","0","0","0","0","37","0","0"
"1998-02-15 15:10:00.0","0","0","0","0","34","0","2"
"1998-02-15 15:20:00.0","0","0","0","0","55","0","0"
"1998-02-15 15:30:00.0","0","0","0","0","67","0","0"
"1998-02-15 15:40:00.0","0","0","0","0","55","0","0"
"1998-02-15 15:50:00.0","0","0","0","0","54","0","0"
"1998-02-15 16:00:00.0","0","0","0","0","48","0","0"
"1998-02-15 16:10:00.0","0","0","0","0","38","0","0"
"1998-02-15 16:20:00.0","0","0","0","0","38","0","0"
"1998-02-15 16:30:00.0","0","0","0","0","37","0","0"
"1998-02-15 16:40:00.0","0","0","0","0","37","0","0"
"1998-02-15 16:50:00.0","0","0","0","0","46","0","0"
"1998-02-15 17:00:00.0","0","0","0","0","49","0","0"
"1998-02-15 17:10:00.0","0","0","0","0","36","0","0"
"1998-02-15 17:20:00.0","0","0","0","0","37","0","0"
"1998-02-15 17:30:00.0","0","0","0","0","36","0","0"
"1998-02-15 17:40:00.0","0","0","0","0","66","0","21"
"1998-02-15 17:50:00.0","0","0","0","0","83","0","29"
"1998-02-15 18:00:00.0","0","0","0","0","82","0","29"
"1998-02-15 18:10:00.0","0","0","0","0","86","0","35"
"1998-02-15 18:20:00.0","0","14","0","0","123","0","52"
"1998-02-15 18:30:00.0","0","349","0","0","502","0","98"
"1998-02-15 18:40:00.0","0","82","0","0","222","0","101"
"1998-02-15 18:50:00.0","0","41","0","0","175","0","100"
"1998-02-15 19:00:00.0","0","18","0","0","143","0","77"
"1998-02-15 19:10:00.0","0","40","0","0","132","0","62"
"1998-02-15 19:20:00.0","0","61","0","0","144","0","63"
"1998-02-15 19:30:00.0","0","0","0","0","87","0","65"
"1998-02-15 19:40:00.0","0","0","0","0","109","0","71"
"1998-02-15 19:50:00.0","0","146","0","0","268","0","68"
"1998-02-15 20:00:00.0","0","35","0","0","113","0","32"
"1998-02-15 20:10:00.0","0","8","0","0","119","0","56"
"1998-02-15 20:20:00.0","0","8","0","0","97","0","35"
"1998-02-15 20:30:00.0","0","0","0","0","91","0","38"
"1998-02-15 20:40:00.0","0","0","0","0","74","0","7"
"1998-02-15 20:50:00.0","0","18","0","0","87","0","16"
"1998-02-15 21:00:00.0","0","45","0","0","80","0","0"
"1998-02-15 21:10:00.0","0","11","0","0","58","0","0"
"1998-02-15 21:20:00.0","0","25","0","0","71","0","0"
"1998-02-15 21:30:00.0","0","56","0","0","90","0","0"
"1998-02-15 21:40:00.0","0","34","0","0","69","0","0"
"1998-02-15 21:50:00.0","0","0","0","0","36","0","0"
"1998-02-15 22:00:00.0","0","0","0","0","130","93","0"
"1998-02-15 22:10:00.0","0","0","0","0","499","463","2"
"1998-02-15 22:20:00.0","0","219","0","134","859","454","14"
"1998-02-15 22:30:00.0","0","345","0","203","1046","447","0"
"1998-02-15 22:40:00.0","0","219","0","241","972","449","0"
"1998-02-15 22:50:00.0","0","21","0","213","755","454","1"
"1998-02-15 23:00:00.0","0","33","0","209","759","458","0"
"1998-02-15 23:10:00.0","0","18","0","207","730","457","0"
"1998-02-15 23:20:00.0","0","41","0","208","745","457","4"
"1998-02-15 23:30:00.0","0","59","0","207","761","456","7"
"1998-02-15 23:40:00.0","0","0","0","245","748","457","6"
"1998-02-15 23:50:00.0","0","0","0","215","713","457","7"
"1998-02-16 00:00:00.0","0","0","0","205","700","452","6"
"1998-02-16 00:10:00.0","0","0","0","154","645","449","7"
"1998-02-16 00:20:00.0","0","0","0","24","517","450","6"
"1998-02-16 00:30:00.0","0","0","0","0","498","453","7"
"1998-02-16 00:40:00.0","0","0","0","0","484","452","6"
"1998-02-16 00:50:00.0","0","0","0","0","480","448","7"
"1998-02-16 01:00:00.0","0","0","0","0","497","447","6"
"1998-02-16 01:10:00.0","0","0","0","0","498","450","7"
"1998-02-16 01:20:00.0","0","0","0","0","502","453","6"
"1998-02-16 01:30:00.0","0","0","0","0","496","450","6"
"1998-02-16 01:40:00.0","0","0","0","0","483","447","7"
"1998-02-16 01:50:00.0","0","0","0","0","485","448","6"
"1998-02-16 02:00:00.0","0","0","0","0","494","449","7"
"1998-02-16 02:10:00.0","0","0","0","0","269","237","6"
"1998-02-16 02:20:00.0","0","0","0","0","119","86","7"
"1998-02-16 02:30:00.0","0","0","0","0","131","99","7"
"1998-02-16 02:40:00.0","0","0","0","0","212","180","7"
"1998-02-16 02:50:00.0","0","0","0","0","32","0","7"
"1998-02-16 03:00:00.0","0","0","0","0","32","0","7"
"1998-02-16 03:10:00.0","0","0","0","0","75","43","7"
"1998-02-16 03:20:00.0","0","0","0","0","83","37","7"
"1998-02-16 03:30:00.0","0","0","0","0","91","37","7"
"1998-02-16 03:40:00.0","0","0","0","0","64","0","7"
"1998-02-16 03:50:00.0","0","0","0","0","91","37","7"
"1998-02-16 04:00:00.0","0","0","0","0","86","43","7"
"1998-02-16 04:10:00.0","0","0","0","0","33","0","7"
"1998-02-16 04:20:00.0","0","0","0","0","32","0","7"
"1998-02-16 04:30:00.0","0","0","0","0","72","38","7"
"1998-02-16 04:40:00.0","0","0","0","0","32","0","7"
"1998-02-16 04:50:00.0","0","0","0","0","73","41","7"
"1998-02-16 05:00:00.0","0","0","0","0","32","0","7"
"1998-02-16 05:10:00.0","0","0","0","0","39","0","7"
"1998-02-16 05:20:00.0","0","0","0","0","316","271","6"
"1998-02-16 05:30:00.0","0","0","0","0","149","113","7"
"1998-02-16 05:40:00.0","0","0","0","0","33","0","7"
"1998-02-16 05:50:00.0","0","0","0","0","51","0","7"
"1998-02-16 06:00:00.0","0","0","0","0","49","0","7"
"1998-02-16 06:10:00.0","0","0","0","0","50","0","7"
"1998-02-16 06:20:00.0","0","0","0","0","47","0","7"
"1998-02-16 06:30:00.0","0","0","0","0","37","0","7"
"1998-02-16 06:40:00.0","0","0","0","0","40","0","9"
"1998-02-16 06:50:00.0","0","0","0","0","199","0","23"
"1998-02-16 07:00:00.0","0","0","0","0","163","0","34"
"1998-02-16 07:10:00.0","0","0","0","0","112","0","12"
"1998-02-16 07:20:00.0","0","0","0","0","110","0","7"
"1998-02-16 07:30:00.0","0","0","0","0","131","0","7"
"1998-02-16 07:40:00.0","0","0","0","0","130","0","7"
"1998-02-16 07:50:00.0","0","0","0","0","117","0","7"
"1998-02-16 08:00:00.0","0","0","0","0","104","0","7"
"1998-02-16 08:10:00.0","0","0","0","0","122","0","7"
"1998-02-16 08:20:00.0","0","0","0","0","152","0","11"
"1998-02-16 08:30:00.0","77","136","0","227","662","0","25"
"1998-02-16 08:40:00.0","1","45","0","233","465","0","25"
"1998-02-16 08:50:00.0","0","8","0","209","372","0","32"
"1998-02-16 09:00:00.0","0","8","0","211","370","0","35"
"1998-02-16 09:10:00.0","0","0","0","212","412","0","35"
"1998-02-16 09:20:00.0","0","0","0","209","384","0","35"
"1998-02-16 09:30:00.0","0","12","0","232","426","0","35"
"1998-02-16 09:40:00.0","0","38","0","228","432","0","34"
"1998-02-16 09:50:00.0","0","21","0","211","366","0","21"
"1998-02-16 10:00:00.0","0","38","0","210","383","0","13"
"1998-02-16 10:10:00.0","0","60","0","209","453","0","12"
"1998-02-16 10:20:00.0","0","0","0","143","388","0","12"
"1998-02-16 10:30:00.0","0","0","0","18","192","0","14"
"1998-02-16 10:40:00.0","0","0","0","0","220","0","39"
"1998-02-16 10:50:00.0","11","0","0","0","243","0","21"
"1998-02-16 11:00:00.0","10","0","0","71","311","0","18"
"1998-02-16 11:10:00.0","0","167","0","234","617","0","13"
"1998-02-16 11:20:00.0","0","7","0","205","435","0","12"
"1998-02-16 11:30:00.0","0","7","0","203","423","0","12"
"1998-02-16 11:40:00.0","0","4","0","203","413","0","12"
"1998-02-16 11:50:00.0","0","0","0","208","413","0","12"
"1998-02-16 12:00:00.0","0","0","0","222","430","0","12"
"1998-02-16 12:10:00.0","0","7","0","214","401","0","13"
"1998-02-16 12:20:00.0","0","42","0","210","429","0","12"
"1998-02-16 12:30:00.0","0","33","0","208","420","0","12"
"1998-02-16 12:40:00.0","0","0","0","206","387","0","14"
"1998-02-16 12:50:00.0","0","0","0","208","394","0","11"
"1998-02-16 13:00:00.0","0","0","0","246","451","0","10"
"1998-02-16 13:10:00.0","0","0","0","211","406","0","10"
"1998-02-16 13:20:00.0","0","0","0","207","400","0","10"
"1998-02-16 13:30:00.0","0","0","0","84","336","0","11"
"1998-02-16 13:40:00.0","0","0","12","69","273","0","10"
"1998-02-16 13:50:00.0","0","64","182","203","632","0","10"
"1998-02-16 14:00:00.0","13","319","338","199","1068","0","13"
"1998-02-16 14:10:00.0","0","334","337","198","1070","0","9"
"1998-02-16 14:20:00.0","0","331","321","197","1127","0","10"
"1998-02-16 14:30:00.0","0","338","26","206","867","0","10"
"1998-02-16 14:40:00.0","0","336","22","237","887","0","10"
"1998-02-16 14:50:00.0","0","211","301","199","925","0","8"
"1998-02-16 15:00:00.0","0","17","337","199","719","0","0"
"1998-02-16 15:10:00.0","0","31","305","201","703","0","0"
"1998-02-16 15:20:00.0","0","17","1","203","384","0","0"
"1998-02-16 15:30:00.0","0","38","0","210","432","0","0"
"1998-02-16 15:40:00.0","0","59","0","91","328","0","0"
"1998-02-16 15:50:00.0","0","0","0","11","219","0","10"
"1998-02-16 16:00:00.0","0","0","0","142","406","0","18"
"1998-02-16 16:10:00.0","0","0","0","202","475","0","22"
"1998-02-16 16:20:00.0","0","0","0","202","505","0","36"
"1998-02-16 16:30:00.0","0","0","0","204","569","0","30"
"1998-02-16 16:40:00.0","0","0","0","216","572","0","24"
"1998-02-16 16:50:00.0","0","0","0","134","402","0","23"
"1998-02-16 17:00:00.0","0","0","0","204","476","0","34"
"1998-02-16 17:10:00.0","0","55","0","153","472","0","35"
"1998-02-16 17:20:00.0","0","339","0","203","807","0","29"
"1998-02-16 17:30:00.0","0","339","0","219","829","0","31"
"1998-02-16 17:40:00.0","0","178","0","229","677","0","35"
"1998-02-16 17:50:00.0","0","249","0","204","744","0","54"
"1998-02-16 18:00:00.0","0","339","0","203","857","0","57"
"1998-02-16 18:10:00.0","0","235","0","202","761","0","60"
"1998-02-16 18:20:00.0","0","16","0","201","549","0","72"
"1998-02-16 18:30:00.0","0","35","0","218","597","0","97"
"1998-02-16 18:40:00.0","0","10","0","222","693","0","115"
"1998-02-16 18:50:00.0","0","20","0","201","520","0","64"
"1998-02-16 19:00:00.0","0","37","0","200","543","0","73"
"1998-02-16 19:10:00.0","0","50","0","202","541","0","74"
"1998-02-16 19:20:00.0","0","0","0","204","486","0","74"
"1998-02-16 19:30:00.0","0","0","0","224","512","0","77"
"1998-02-16 19:40:00.0","0","0","0","226","527","0","80"
"1998-02-16 19:50:00.0","0","0","0","200","497","0","80"
"1998-02-16 20:00:00.0","0","0","0","201","532","0","101"
"1998-02-16 20:10:00.0","0","0","0","201","546","0","100"
"1998-02-16 20:20:00.0","0","0","0","201","570","0","101"
"1998-02-16 20:30:00.0","0","0","0","219","577","0","97"
"1998-02-16 20:40:00.0","0","0","0","226","511","0","45"
"1998-02-16 20:50:00.0","0","0","0","158","436","0","47"
"1998-02-16 21:00:00.0","0","0","0","24","294","0","50"
"1998-02-16 21:10:00.0","0","0","0","0","269","0","49"
"1998-02-16 21:20:00.0","0","0","0","0","280","0","54"
"1998-02-16 21:30:00.0","0","0","0","0","295","0","52"
"1998-02-16 21:40:00.0","0","0","0","0","295","0","52"
"1998-02-16 21:50:00.0","0","0","0","0","300","0","53"
"1998-02-16 22:00:00.0","0","0","0","0","402","91","51"
"1998-02-16 22:10:00.0","0","0","0","0","718","443","51"
"1998-02-16 22:20:00.0","0","0","0","0","736","443","65"
"1998-02-16 22:30:00.0","0","0","0","0","774","440","96"
"1998-02-16 22:40:00.0","0","0","0","0","604","443","47"
"1998-02-16 22:50:00.0","0","0","0","0","516","449","11"
"1998-02-16 23:00:00.0","0","0","0","0","486","446","0"
"1998-02-16 23:10:00.0","0","0","0","0","491","449","0"
"1998-02-16 23:20:00.0","0","0","0","0","490","450","0"
"1998-02-16 23:30:00.0","0","0","0","0","485","449","0"
"1998-02-16 23:40:00.0","0","0","0","0","325","300","0"
"1998-02-16 23:50:00.0","0","0","0","0","258","231","0"
"1998-02-17 00:00:00.0","0","0","0","0","418","394","0"
"1998-02-17 00:10:00.0","0","0","0","0","24","0","0"
"1998-02-17 00:20:00.0","0","0","0","0","90","65","0"
"1998-02-17 00:30:00.0","0","0","0","0","326","301","0"
"1998-02-17 00:40:00.0","0","0","0","0","265","241","0"
"1998-02-17 00:50:00.0","0","0","0","0","26","0","0"
"1998-02-17 01:00:00.0","0","0","0","0","42","0","0"
"1998-02-17 01:10:00.0","0","0","0","0","42","0","0"
"1998-02-17 01:20:00.0","0","0","0","0","49","0","0"
"1998-02-17 01:30:00.0","0","0","0","0","55","0","0"
"1998-02-17 01:40:00.0","0","0","0","0","50","0","0"
"1998-02-17 01:50:00.0","0","0","0","0","26","0","0"
"1998-02-17 02:00:00.0","0","0","0","0","25","0","0"
"1998-02-17 02:10:00.0","0","0","0","0","25","0","0"
"1998-02-17 02:20:00.0","0","0","0","0","26","0","0"
"1998-02-17 02:30:00.0","0","0","0","0","24","0","0"
"1998-02-17 02:40:00.0","0","0","0","0","25","0","0"
"1998-02-17 02:50:00.0","0","0","0","0","27","0","0"
"1998-02-17 03:00:00.0","0","0","0","0","24","0","0"
"1998-02-17 03:10:00.0","0","0","0","0","28","0","3"
"1998-02-17 03:20:00.0","0","0","0","0","29","0","0"
"1998-02-17 03:30:00.0","0","0","0","0","49","0","6"
"1998-02-17 03:40:00.0","0","0","0","0","48","0","0"
"1998-02-17 03:50:00.0","0","0","0","0","57","0","0"
"1998-02-17 04:00:00.0","0","0","0","0","53","0","0"
"1998-02-17 04:10:00.0","0","0","0","0","33","0","0"
"1998-02-17 04:20:00.0","0","0","0","0","25","0","0"
"1998-02-17 04:30:00.0","0","0","0","0","25","0","0"
"1998-02-17 04:40:00.0","0","0","0","0","25","0","0"
"1998-02-17 04:50:00.0","0","0","0","0","25","0","0"
"1998-02-17 05:00:00.0","0","0","0","0","274","250","0"
"1998-02-17 05:10:00.0","0","0","0","0","27","0","0"
"1998-02-17 05:20:00.0","0","0","0","0","25","0","0"
"1998-02-17 05:30:00.0","0","0","0","0","25","0","0"
"1998-02-17 05:40:00.0","0","0","0","0","26","0","0"
"1998-02-17 05:50:00.0","0","0","0","0","32","0","0"
"1998-02-17 06:00:00.0","0","0","0","0","44","0","0"
"1998-02-17 06:10:00.0","0","0","0","0","56","0","0"
"1998-02-17 06:20:00.0","0","0","0","0","55","0","0"
"1998-02-17 06:30:00.0","0","0","0","0","47","0","0"
